id,topic1_id,topic1_prob,topic2_id,topic2_prob,topic3_id,topic4_prob
371,5,0.803760826587677,6.0,0.17774330079555511,,
372,5,0.739022433757782,6.0,0.16069146990776062,4.0,0.08751172572374344
373,5,0.7484102249145508,6.0,0.09524645656347275,4.0,0.0918295830488205
374,5,0.7069269418716431,6.0,0.11379888653755188,4.0,0.08669671416282654
377,0,0.23305313289165497,4.0,0.19780687987804413,5.0,0.1562303751707077
378,5,0.729080855846405,9.0,0.08870767802000046,7.0,0.06820443272590637
379,5,0.4920750856399536,6.0,0.18706929683685303,4.0,0.18224716186523438
382,5,0.8277439475059509,6.0,0.0966234803199768,3.0,0.0394115187227726
384,5,0.6294792294502258,6.0,0.14119359850883484,2.0,0.0944254919886589
385,5,0.8429735898971558,6.0,0.059520188719034195,4.0,0.04807516187429428
386,5,0.6703143119812012,6.0,0.1774786412715912,3.0,0.10013140738010406
387,5,0.721742570400238,6.0,0.2014220654964447,4.0,0.058845069259405136
389,5,0.5709137916564941,6.0,0.14290833473205566,9.0,0.09251842647790909
390,5,0.8105282187461853,6.0,0.07943226397037506,4.0,0.07843663543462753
417,5,0.7326142191886902,6.0,0.1384941190481186,3.0,0.06395376473665237
391,5,0.47611987590789795,4.0,0.2824352979660034,0.0,0.14559490978717804
392,5,0.6233123540878296,6.0,0.20160000026226044,4.0,0.07727153599262238
394,5,0.7387848496437073,4.0,0.11179441958665848,6.0,0.05953951179981232
395,5,0.7757774591445923,9.0,0.10871206969022751,4.0,0.05093064531683922
396,5,0.8029649257659912,6.0,0.11106455326080322,4.0,0.043089307844638824
399,5,0.6277258396148682,6.0,0.2714137136936188,9.0,0.037536267191171646
401,0,0.7628808617591858,5.0,0.1542910784482956,3.0,0.030973954126238823
402,0,0.8534883260726929,5.0,0.08356234431266785,4.0,0.05235908925533295
403,0,0.6746969223022461,5.0,0.28489845991134644,9.0,0.026322754099965096
404,3,0.8692471981048584,7.0,0.07790447771549225,5.0,0.03359932452440262
405,3,0.8880705237388611,7.0,0.0757279247045517,5.0,0.017717573791742325
408,5,0.8210247159004211,6.0,0.11543083190917969,0.0,0.037363458424806595
409,5,0.7549232840538025,6.0,0.10268078744411469,4.0,0.06532858312129974
413,5,0.8600913882255554,6.0,0.08625265210866928,4.0,0.027756571769714355
419,3,0.8966177105903625,7.0,0.05997828394174576,5.0,0.0248821172863245
420,3,0.8759362101554871,7.0,0.08055435121059418,5.0,0.020398681983351707
421,0,0.8088168501853943,5.0,0.16430887579917908,3.0,0.01605289615690708
423,1,0.4977802634239197,3.0,0.3019615709781647,5.0,0.12473723292350769
424,0,0.5555500984191895,5.0,0.3392564654350281,3.0,0.042495496571063995
425,5,0.8016052842140198,6.0,0.11344781517982483,3.0,0.04784479737281799
426,5,0.6995106339454651,6.0,0.20793558657169342,4.0,0.07433300465345383
